0.13,0.00,0.03,-0.0,0.04,-0.1,0.04,-0.1,0.20,0.11,0.18,-0.2,-0.1,-0.1,-0.0,0.05,-0.0,0.06,0.14,-0.0,0.16,-0.0,-0.0,0.08,0.16,0.04,-0.1,0.25,0.33,0.00,-0.2,-0.0,-0.0,0.16,-0.1,-0.0,0.16,0.06,-0.1,0.02,-0.0,-0.0,0.11,0.24,-0.2,0.12,-0.0,0.14,0.33,0.05,-0.2,0.37,0.12,0.11,-0.1,0.10,0.00,0.26,0.20,0.03,0.11,-0.0,-0.3,0.03,0.02,0.26,-0.0,-0.0,-0.0,-0.0,0.11,-0.0,-0.1,0.04,-0.2,0.16,-0.1,-0.0,0.01,-0.2,0.32,-0.0,-0.1,0.22,-0.0,-0.1,-0.1,0.12,-0.1,0.02,-0.1,0.00,0.10,-0.2,-0.1,-0.0,-0.0,-0.2,0.23,-0.0,-0.0,-0.2,0.26,0.27,0.17,-0.1,-0.0,-0.2,0.02,0.03,-0.2,-0.1,-0.0,-0.1,0.28,-0.2,0.02,-0.2,-0.1,0.26,0.00,0.20,-0.0,-0.1,0.04,0.22,0.02,-0.2,-0.0,0.17,0.04,-0.1,-0.0,-0.1,0.10,-0.0,0.15,-0.1,-0.0,0.19,-0.0,-0.0,-0.0,-0.0,0.04,0.07,0.11,0.04,-0.1,-0.3,0.22,0.16,0.05,-0.0,0.07,0.08,-0.1,-0.0,-0.1,0.03,-0.0,0.21,0.08,-0.2,-0.0,-0.1,0.30,-0.1,0.12,-0.2,-0.1,-0.0,0.01,-0.1,-0.2,-0.1,0.14,-0.1,-0.2,0.22,-0.1,-0.0,-0.2,-0.0,0.09,-0.1,-0.0,0.30,-0.2,0.08,0.03,0.02,-0.2,0.15,-0.0,0.06,0.00,-0.1,-0.0,0.02,-0.1,-0.1,-0.2,-0.0,0.08,-0.2,-0.1,0.14,0.08,0.02,0.13,-0.0,-0.0,-0.0,-0.1,0.14,-0.1,0.16,0.05,-0.0,-0.1,-0.2,0.41,0.06,-0.0,-0.0,0.10,0.13,-0.1,-0.0,0.04,0.05,-0.0,-0.1,-0.2,0.06,-0.1,-0.0,0.06,-0.0,0.24,-0.0,-0.3,-0.2,-0.1,-0.0,0.14,-0.0,0.23,-0.1,0.14,0.13,0.15,0.02,-0.0,0.05,0.03,-0.0,0.05,-0.1,0.27,-0.2,-0.0,0.07,0.10,0.34,-0.2,0.02,-0.4,-0.0,-0.1,-0.0,0.08,0.23,0.02,-0.1,0.05,-0.1,-0.0,-0.0,-0.0,0.01,-0.0,-0.1,-0.0,-0.0,-0.0,-0.0,0.04,0.12,-0.2,0.28,-0.0,0.06,-0.1,-0.0,-0.0,0.22,-0.1,-0.1
0.01,0.20,-0.2,0.21,0.11,0.08,0.04,-0.0,0.22,-0.1,0.08,-0.5,-0.0,-0.2,-0.0,-0.0,0.05,0.15,-0.4,-0.0,0.21,-0.1,0.22,-0.1,-0.0,0.24,-0.2,0.36,0.41,-0.0,-0.0,-0.1,-0.0,-0.1,-0.1,0.13,-0.0,0.07,0.04,0.34,0.07,-0.1,0.06,0.11,0.01,-0.1,0.20,-0.0,-0.0,0.05,-0.3,0.08,0.34,0.13,0.04,-0.1,0.16,-0.3,0.39,0.10,0.22,0.21,-0.0,0.20,0.08,-0.0,0.05,0.10,-0.1,-0.0,0.49,0.03,-0.0,-0.0,-0.2,0.25,0.08,-0.1,0.00,-0.0,0.05,-0.0,0.19,-0.1,-0.3,0.08,-0.2,0.10,-0.1,-0.1,-0.1,0.03,-0.1,-0.1,-0.2,-0.2,0.08,-0.0,-0.2,-0.2,-0.2,-0.0,0.11,0.15,0.07,-0.2,0.14,-0.0,0.10,-0.1,-0.0,0.14,0.17,0.31,-0.1,-0.0,-0.0,-0.2,-0.2,-0.0,-0.1,-0.0,-0.3,-0.0,-0.3,0.10,-0.0,0.04,0.15,-0.1,-0.0,0.03,-0.1,0.01,-0.1,-0.0,0.01,0.07,0.10,0.12,0.10,-0.0,-0.2,0.02,0.16,0.19,-0.2,0.16,-0.1,-0.2,0.38,-0.0,-0.4,-0.0,-0.1,-0.1,0.05,0.03,-0.1,0.18,-0.1,-0.0,0.10,-0.1,-0.1,-0.1,0.12,0.11,0.13,0.05,-0.0,-0.0,-0.0,0.27,-0.1,0.07,0.12,-0.2,-0.2,0.21,-0.1,-0.0,0.05,0.06,-0.0,0.13,0.19,0.27,0.18,0.14,0.06,-0.1,0.05,0.08,0.12,0.26,0.05,-0.3,-0.2,0.18,0.04,-0.2,-0.1,-0.0,-0.0,0.04,0.07,-0.0,0.08,-0.3,-0.4,0.01,-0.1,-0.0,-0.1,0.10,0.09,-0.3,-0.1,-0.0,0.12,0.14,-0.1,-0.2,-0.0,-0.0,0.06,-0.0,0.21,-0.0,0.19,0.05,-0.0,0.02,-0.2,0.08,0.32,0.01,0.01,0.04,0.37,-0.2,-0.0,0.01,0.36,0.02,0.03,0.07,0.16,-0.1,-0.2,0.15,-0.2,0.13,0.00,0.17,-0.2,0.09,-0.1,0.01,-0.0,0.15,-0.1,-0.0,0.03,0.23,-0.1,-0.0,-0.2,-0.0,-0.1,0.18,-0.0,0.18,0.11,0.02,-0.0,0.17,0.06,-0.0,0.22,0.02,-0.0,0.26,0.08,-0.1,-0.1,-0.0,0.07,0.14,-0.2,0.18,-0.1,0.05,0.28,-0.0,0.15,0.49,-0.2,0.05
0.11,-0.3,0.16,0.00,-0.0,-0.2,0.20,-0.1,0.23,-0.0,-0.0,0.04,-0.0,-0.2,-0.0,0.17,0.22,-0.0,0.05,0.05,0.09,0.24,-0.1,0.02,0.12,-0.2,-0.2,0.15,-0.3,-0.1,-0.3,0.10,-0.0,0.14,0.00,-0.0,-0.2,0.33,-0.1,-0.1,-0.3,0.10,0.04,-0.1,-0.1,-0.0,-0.2,0.10,0.21,0.24,-0.3,0.00,0.15,-0.0,-0.0,0.05,0.06,-0.1,0.22,-0.1,-0.2,0.00,-0.0,0.15,-0.0,0.05,-0.2,0.10,0.11,0.16,0.33,-0.2,0.08,0.02,-0.3,-0.2,-0.0,0.15,0.15,-0.1,0.27,-0.1,0.03,0.08,-0.0,0.09,-0.0,-0.3,0.09,-0.0,0.18,-0.1,0.22,-0.0,-0.0,0.19,0.12,-0.0,-0.0,-0.1,-0.1,-0.3,0.00,0.02,-0.0,0.19,-0.2,0.01,0.02,-0.0,-0.3,-0.2,0.35,-0.2,-0.1,-0.0,0.03,0.15,0.20,-0.0,0.00,-0.2,-0.0,0.00,-0.0,-0.0,-0.0,-0.0,0.08,0.21,0.13,-0.1,-0.2,0.04,-0.0,0.55,0.22,0.07,0.04,0.03,-0.0,0.05,-0.0,-0.1,-0.0,0.18,-0.0,-0.1,0.44,0.37,0.31,0.24,0.05,0.27,0.34,0.03,-0.2,-0.0,-0.1,-0.0,-0.0,-0.1,0.25,0.14,0.14,0.16,-0.1,-0.1,0.07,0.05,0.30,0.19,-0.2,0.07,0.01,-0.5,0.28,-0.1,0.16,0.14,-0.0,-0.0,0.24,-0.1,-0.0,0.05,0.05,0.10,0.16,-0.1,0.22,-0.1,-0.0,0.39,0.04,-0.1,-0.1,-0.1,0.26,0.00,-0.4,0.14,-0.0,-0.3,-0.0,-0.1,0.29,0.14,-0.1,0.06,-0.0,0.04,-0.1,-0.0,0.07,-0.0,-0.2,-0.1,0.10,0.15,0.07,-0.0,-0.0,0.28,0.18,0.10,0.28,0.04,0.16,-0.0,-0.4,-0.0,-0.1,-0.0,-0.2,0.09,-0.0,0.06,0.12,-0.0,-0.0,-0.2,-0.0,-0.1,0.09,0.06,0.04,-0.1,-0.1,-0.1,-0.0,0.12,-0.2,-0.1,-0.0,0.12,-0.0,0.17,-0.1,-0.0,-0.0,0.00,0.03,-0.2,0.09,-0.0,0.03,0.19,-0.1,0.14,-0.0,0.29,0.19,0.16,-0.1,-0.1,0.02,-0.0,-0.2,0.02,0.36,0.07,0.13,-0.0,0.41,0.27,-0.0,-0.2,0.13,0.00,-0.2,-0.0,-0.1,0.07,-0.0,-0.2,0.19,0.26,0.12,0.17
-0.1,-0.0,0.04,0.27,-0.0,0.13,0.17,-0.0,-0.0,0.20,-0.0,-0.3,-0.1,-0.0,-0.4,0.03,-0.1,0.01,-0.3,-0.0,0.30,-0.0,0.22,0.11,-0.1,-0.0,-0.0,0.01,0.00,0.23,-0.2,-0.1,0.13,-0.1,0.07,0.24,0.17,0.12,0.06,0.26,-0.1,-0.2,0.13,0.12,-0.0,-0.2,-0.0,-0.0,0.20,0.21,-0.1,0.23,0.02,0.13,-0.0,-0.0,0.17,-0.0,0.22,0.03,-0.0,0.20,-0.1,-0.0,0.23,-0.2,-0.1,-0.0,0.21,-0.0,0.41,-0.0,0.03,-0.0,-0.0,-0.2,-0.1,-0.2,-0.0,-0.3,0.10,-0.0,0.24,-0.0,0.10,-0.0,-0.2,0.28,-0.1,-0.3,-0.2,0.05,-0.2,-0.4,-0.1,-0.2,-0.0,-0.0,-0.1,-0.2,-0.0,-0.1,-0.1,-0.0,-0.0,-0.0,0.35,-0.1,0.03,-0.0,-0.1,-0.2,0.02,0.26,-0.2,-0.0,-0.0,-0.1,-0.2,-0.1,-0.0,-0.1,-0.1,-0.1,-0.2,-0.0,0.10,0.01,0.12,0.12,-0.4,0.16,-0.0,0.15,-0.1,0.20,0.02,0.07,0.31,0.00,-0.0,-0.1,0.15,0.23,0.07,-0.0,-0.2,-0.0,-0.1,0.12,0.06,-0.1,-0.1,0.08,0.02,-0.1,-0.1,-0.2,-0.2,-0.0,-0.2,0.00,0.20,0.06,-0.1,0.01,0.11,-0.0,0.17,0.06,-0.2,0.10,0.02,-0.1,0.02,-0.1,0.09,0.05,0.10,0.30,-0.0,-0.2,-0.0,-0.1,0.21,-0.0,0.05,0.16,-0.1,0.25,-0.1,0.15,-0.0,-0.0,0.12,0.38,-0.2,-0.0,-0.1,0.02,0.09,-0.2,-0.0,-0.0,-0.0,-0.1,0.12,-0.0,0.17,-0.0,-0.1,0.28,0.01,-0.0,0.08,0.06,0.03,-0.0,0.04,0.14,-0.0,-0.0,-0.1,-0.0,0.41,-0.1,0.01,0.19,0.09,0.15,0.27,-0.2,0.08,0.21,-0.0,-0.5,0.23,-0.0,-0.1,0.24,0.16,0.08,-0.0,0.07,-0.0,-0.3,0.07,0.09,0.16,0.21,-0.0,0.10,0.13,-0.1,0.29,-0.2,0.10,0.11,0.03,-0.0,0.10,0.20,0.09,-0.0,0.13,-0.1,-0.1,-0.0,-0.0,0.07,0.10,0.14,0.11,-0.3,0.11,-0.2,-0.0,0.01,0.04,0.06,-0.0,0.10,0.09,0.02,-0.1,-0.1,-0.0,0.33,-0.0,0.35,-0.2,-0.0,-0.2,0.30,0.18,-0.0,0.06,0.10,0.06,0.10
0.49,0.13,-0.1,-0.3,-0.0,0.04,-0.0,-0.1,0.24,0.45,-0.0,0.15,0.12,-0.3,-0.0,0.47,0.11,0.17,0.06,-0.3,-0.1,-0.1,0.25,-0.0,0.06,-0.0,0.05,0.18,-0.1,-0.0,-0.0,0.17,0.07,-0.1,-0.1,-0.2,-0.2,-0.2,0.13,0.03,0.03,-0.1,0.16,-0.1,-0.0,-0.1,-0.0,-0.5,0.13,0.23,0.11,0.01,-0.1,-0.0,-0.1,-0.0,0.16,0.14,-0.1,-0.4,-0.1,0.14,0.05,0.17,-0.2,0.37,0.04,0.33,-0.0,-0.1,-0.2,-0.3,0.04,-0.1,-0.2,-0.0,0.10,-0.2,0.06,0.26,0.44,0.00,-0.1,-0.4,0.20,-0.2,-0.1,-0.1,-0.0,0.41,0.12,-0.1,-0.2,-0.0,-0.1,0.16,0.27,-0.0,0.28,-0.1,0.06,-0.2,-0.0,-0.1,-0.3,0.12,0.15,0.13,-0.1,-0.3,-0.0,0.22,-0.0,0.14,0.00,0.31,-0.0,-0.1,-0.0,0.69,0.03,-0.1,-0.2,0.11,0.00,-0.2,0.08,0.29,-0.0,-0.1,-0.2,0.37,0.05,0.06,0.12,-0.1,0.17,-0.1,0.07,-0.0,-0.1,-0.3,0.19,0.05,0.31,-0.2,0.02,-0.2,-0.1,0.08,0.33,-0.1,-0.2,-0.0,-0.1,0.02,0.28,-0.3,-0.3,-0.0,-0.1,-0.1,-0.0,-0.1,0.02,0.07,-0.3,0.31,-0.2,0.03,-0.1,-0.0,-0.0,-0.0,0.19,-0.1,0.20,-0.0,-0.0,-0.1,-0.2,-0.0,-0.0,-0.1,-0.1,0.17,-0.1,0.35,-0.1,0.09,0.11,0.03,-0.0,-0.1,0.08,0.01,-0.0,-0.1,0.00,-0.1,0.36,0.02,0.04,-0.0,0.03,0.11,0.06,0.13,0.13,-0.2,-0.4,0.08,-0.1,0.03,-0.0,-0.0,-0.1,0.09,-0.2,-0.0,-0.0,-0.0,0.10,-0.2,-0.0,0.06,-0.0,0.09,0.09,-0.2,-0.1,-0.1,0.09,-0.1,0.02,0.03,-0.1,0.09,-0.0,-0.0,0.12,-0.0,0.07,-0.1,-0.1,-0.4,0.14,0.08,0.03,0.20,-0.3,0.12,0.16,0.58,-0.1,-0.2,-0.2,0.43,-0.0,-0.1,0.11,-0.0,0.07,-0.0,0.12,0.25,0.04,0.00,-0.3,-0.1,-0.0,-0.1,0.07,0.06,0.07,0.10,-0.1,0.03,0.03,-0.1,0.05,0.07,-0.0,0.04,-0.2,-0.0,0.06,0.28,0.12,-0.0,0.18,0.26,0.04,-0.0,0.04,-0.0,0.39,0.08,-0.1,-0.0
0.18,-0.0,-0.1,0.19,-0.1,0.20,-0.0,-0.0,0.00,-0.0,0.10,-0.5,-0.0,-0.0,-0.3,-0.0,-0.2,0.24,-0.2,-0.0,0.12,-0.1,-0.0,0.06,0.00,0.04,-0.2,-0.0,0.28,-0.2,-0.0,-0.0,0.08,-0.0,-0.3,0.16,-0.0,0.00,0.28,0.33,-0.0,-0.0,-0.0,0.09,0.09,-0.1,-0.0,0.26,0.12,0.25,-0.2,-0.3,0.27,0.10,-0.0,-0.0,-0.0,-0.2,0.57,0.04,0.12,-0.0,-0.1,-0.0,0.11,-0.3,0.02,0.06,-0.2,-0.0,0.12,-0.1,-0.2,0.03,-0.0,0.11,0.01,0.01,-0.1,-0.0,0.25,-0.1,0.12,-0.0,-0.2,0.10,-0.0,0.20,0.42,-0.0,-0.1,0.28,-0.1,-0.1,-0.1,-0.0,0.12,0.37,0.44,-0.2,0.00,-0.1,-0.0,0.11,0.23,-0.2,-0.2,0.19,0.10,-0.0,-0.1,0.04,0.28,0.31,0.03,-0.0,-0.0,-0.1,-0.2,-0.0,0.09,-0.2,-0.2,-0.2,-0.2,-0.1,0.31,-0.1,0.16,-0.0,-0.4,0.01,-0.0,0.02,-0.0,0.13,0.11,0.07,0.08,0.11,0.05,-0.3,0.18,0.14,0.00,0.29,-0.0,-0.2,-0.1,0.32,0.04,-0.1,-0.0,-0.0,-0.1,-0.0,-0.0,-0.1,-0.1,-0.0,-0.2,-0.0,0.31,-0.1,-0.0,-0.1,0.26,-0.1,-0.1,0.21,-0.1,-0.1,-0.0,0.00,-0.1,-0.3,0.42,0.14,-0.0,0.20,-0.1,0.09,0.07,-0.0,0.17,0.17,-0.0,0.17,-0.2,0.45,0.05,0.13,0.00,0.02,0.06,-0.1,-0.0,0.00,-0.0,0.11,0.03,-0.4,-0.1,-0.1,0.11,-0.0,-0.0,0.23,0.16,-0.2,-0.0,0.08,-0.0,-0.0,-0.0,0.20,0.05,0.05,0.18,0.12,0.12,0.11,0.31,0.03,0.01,0.04,0.05,0.04,0.16,-0.2,0.11,-0.2,-0.1,0.40,-0.2,-0.2,0.18,-0.2,0.05,0.40,0.21,-0.4,0.18,-0.0,0.12,-0.2,-0.0,0.01,-0.1,0.00,-0.1,0.16,-0.1,-0.0,0.03,-0.0,-0.0,-0.0,-0.3,-0.2,0.17,0.23,0.06,0.25,0.04,0.00,-0.0,-0.0,-0.0,0.20,-0.0,0.07,0.08,-0.0,-0.0,-0.2,-0.0,0.02,-0.2,0.37,-0.0,-0.0,0.05,0.02,-0.1,-0.0,0.12,0.09,0.02,0.16,-0.1,0.06,0.10,0.05,0.02,0.19,0.20,0.08,-0.0,-0.1
0.05,-0.0,-0.1,0.16,-0.0,0.05,0.05,-0.0,-0.0,-0.0,0.17,-0.4,-0.0,-0.1,-0.0,0.10,-0.1,0.15,-0.1,-0.1,0.15,-0.0,0.14,-0.1,-0.0,0.20,-0.1,0.32,0.32,0.02,-0.0,-0.0,-0.0,-0.0,-0.0,0.00,-0.0,0.05,0.14,0.33,0.01,-0.2,-0.0,0.05,-0.1,-0.0,0.24,-0.0,-0.0,0.07,-0.0,0.11,0.22,0.01,0.11,0.00,0.27,-0.2,0.29,0.03,0.24,0.13,0.14,0.01,0.02,-0.1,0.02,-0.0,-0.1,0.00,0.34,0.12,-0.1,0.08,-0.0,-0.0,0.21,-0.1,0.15,-0.2,0.13,-0.1,0.05,-0.2,-0.2,-0.1,-0.2,0.11,0.01,-0.2,-0.1,-0.0,-0.0,-0.0,0.07,-0.3,0.05,-0.0,-0.0,-0.2,-0.2,-0.1,0.24,0.25,0.13,-0.2,-0.0,-0.1,0.01,-0.0,-0.1,0.16,0.20,0.10,0.09,-0.0,-0.0,-0.2,-0.2,-0.1,-0.2,0.04,-0.3,-0.0,-0.0,0.05,-0.0,-0.1,0.16,-0.2,-0.1,-0.0,-0.2,0.02,-0.2,0.00,0.11,-0.1,0.25,0.23,0.05,0.06,-0.1,0.16,-0.0,0.05,-0.2,-0.0,-0.0,-0.3,0.42,0.05,-0.2,-0.0,-0.2,0.03,0.10,-0.1,-0.0,0.11,0.06,0.02,0.24,-0.1,-0.1,-0.0,-0.0,0.01,0.12,-0.0,0.04,-0.1,0.09,0.17,-0.2,0.05,0.18,0.02,-0.4,0.24,-0.0,-0.0,-0.1,0.16,-0.0,0.01,0.28,0.42,0.04,0.10,-0.0,0.01,-0.0,0.13,0.20,0.18,-0.1,-0.2,-0.1,0.07,-0.2,-0.2,-0.2,-0.1,-0.0,-0.1,-0.1,0.18,0.26,-0.1,-0.4,-0.0,-0.1,-0.0,-0.1,0.12,0.25,-0.2,-0.2,-0.0,0.15,-0.0,0.00,-0.2,-0.1,-0.1,0.22,-0.0,0.28,-0.2,0.01,0.05,-0.2,0.17,-0.1,0.13,0.35,0.12,0.14,0.09,0.22,-0.3,-0.0,-0.1,0.29,0.17,0.04,-0.0,0.07,-0.2,-0.2,0.16,-0.2,-0.0,-0.0,0.19,-0.1,-0.1,-0.3,-0.1,-0.0,0.03,-0.1,-0.0,0.17,-0.0,-0.1,-0.0,-0.3,0.05,-0.0,0.08,-0.0,0.32,0.06,-0.1,-0.0,0.10,0.15,-0.0,0.41,-0.0,0.14,0.24,-0.1,-0.0,-0.1,0.12,0.17,0.28,-0.1,0.10,-0.2,0.26,0.24,-0.0,0.06,0.41,-0.3,0.22
0.04,0.17,-0.1,-0.0,-0.0,-0.1,0.07,0.05,0.16,0.23,0.05,-0.2,0.19,-0.2,-0.1,0.01,-0.0,-0.1,-0.2,0.01,0.03,-0.0,0.22,0.15,-0.2,-0.0,-0.0,0.24,0.25,0.09,-0.1,0.13,0.08,-0.0,-0.1,0.11,-0.0,0.19,0.34,0.21,-0.0,-0.1,0.38,-0.1,0.01,-0.1,0.00,-0.0,0.14,0.34,-0.2,-0.0,0.33,-0.0,-0.1,0.09,0.06,-0.3,0.36,-0.0,0.04,0.26,-0.0,-0.3,0.05,-0.1,-0.0,-0.0,-0.0,0.14,0.11,0.00,0.03,-0.1,-0.3,-0.0,-0.4,-0.0,0.01,-0.1,-0.0,-0.1,-0.0,-0.2,0.20,0.32,-0.1,-0.1,-0.0,-0.0,-0.0,0.42,-0.2,-0.0,-0.0,0.12,0.14,-0.1,-0.0,-0.1,-0.0,-0.4,-0.1,0.20,-0.0,-0.1,0.50,-0.0,0.24,0.05,-0.1,-0.0,0.04,0.20,-0.0,-0.1,-0.0,-0.0,-0.1,0.10,-0.0,-0.0,0.16,0.29,-0.0,-0.0,0.17,0.16,0.28,-0.0,-0.0,0.19,-0.2,0.06,-0.2,-0.0,0.04,-0.0,0.25,0.12,0.18,0.08,0.12,0.20,0.11,0.00,-0.2,-0.0,-0.1,0.14,-0.0,-0.0,-0.3,0.13,-0.0,-0.1,-0.0,-0.0,-0.1,-0.1,-0.2,-0.0,0.20,-0.2,-0.1,-0.0,0.23,0.09,0.32,0.13,-0.2,0.10,-0.1,-0.2,-0.1,0.08,0.07,0.18,-0.2,0.00,-0.1,-0.2,0.18,0.00,0.01,-0.0,0.12,0.03,-0.0,0.09,-0.0,-0.0,-0.2,0.05,0.05,0.18,0.00,-0.1,-0.1,0.09,0.08,-0.1,-0.1,0.00,0.06,-0.1,-0.1,0.05,0.12,-0.0,-0.2,0.10,0.05,-0.0,0.02,-0.0,-0.0,-0.2,0.15,0.00,-0.0,-0.1,0.07,-0.0,0.26,-0.0,0.14,0.03,0.14,-0.0,0.32,-0.0,0.11,0.10,0.09,-0.1,0.25,0.02,0.11,0.15,0.37,-0.1,-0.0,-0.0,-0.0,0.01,0.09,0.02,0.11,-0.0,-0.0,-0.0,0.08,-0.2,0.21,0.23,-0.2,0.13,-0.0,0.09,0.02,0.26,0.16,-0.0,0.16,0.05,0.02,0.18,-0.1,-0.1,0.08,0.18,0.09,-0.0,-0.0,-0.1,0.08,-0.1,-0.1,0.04,0.04,-0.1,0.23,0.14,0.00,0.03,-0.0,0.28,-0.0,0.25,-0.1,-0.0,-0.0,-0.0,0.05,-0.1,0.33,0.07,-0.0,0.07
0.06,0.26,0.02,-0.1,-0.0,-0.5,0.30,-0.0,0.07,0.10,0.35,-0.5,0.09,-0.0,-0.0,-0.2,0.11,-0.0,0.19,-0.0,0.18,0.12,-0.0,0.14,0.19,-0.2,-0.3,-0.0,-0.0,-0.4,0.01,-0.2,-0.0,-0.3,0.13,-0.2,-0.1,0.06,0.30,-0.0,-0.1,0.07,0.32,-0.1,-0.2,0.26,-0.1,-0.0,-0.0,0.05,-0.1,0.30,-0.0,0.11,-0.1,0.02,0.07,0.11,-0.0,-0.2,0.12,-0.4,0.03,-0.1,-0.2,0.06,-0.0,0.08,-0.0,0.05,0.02,-0.1,-0.1,-0.2,-0.1,-0.4,0.26,-0.1,0.11,-0.1,0.14,0.03,-0.2,-0.0,-0.1,-0.0,-0.1,0.03,0.17,-0.5,-0.3,0.40,-0.0,-0.0,-0.1,-0.0,0.18,-0.2,-0.0,0.05,0.37,-0.1,0.37,0.02,0.30,0.05,0.15,0.11,-0.1,-0.2,-0.1,-0.1,0.30,0.13,-0.1,-0.1,-0.0,0.13,-0.3,0.11,0.19,-0.0,-0.2,0.26,0.06,-0.4,-0.1,0.06,0.11,-0.1,-0.3,0.23,-0.1,-0.2,-0.1,0.10,0.12,-0.0,0.12,0.01,-0.0,0.07,0.07,0.11,-0.1,0.10,-0.2,-0.0,-0.1,0.12,0.18,-0.0,0.22,0.04,-0.1,0.29,-0.1,-0.1,-0.0,0.20,-0.3,0.08,0.03,-0.4,-0.1,-0.1,-0.0,-0.4,-0.0,0.26,-0.1,0.07,0.02,0.10,0.14,-0.0,-0.0,0.05,-0.1,0.49,-0.5,-0.0,-0.0,-0.1,0.04,-0.2,-0.1,0.01,0.35,0.11,0.28,-0.1,-0.1,-0.1,0.04,0.12,0.14,-0.0,0.09,-0.2,0.07,0.01,-0.3,-0.1,0.13,-0.0,0.09,0.04,-0.0,0.16,-0.2,-0.2,-0.2,-0.1,-0.1,0.12,-0.2,-0.1,0.20,0.23,0.10,-0.0,0.09,-0.1,0.25,-0.0,0.36,0.18,0.20,-0.2,-0.2,-0.0,0.12,0.14,-0.0,-0.1,0.11,0.13,0.17,-0.2,-0.0,0.05,0.15,-0.1,0.05,0.25,0.42,0.00,0.08,-0.1,0.01,0.29,-0.0,0.29,0.26,-0.1,-0.0,0.24,-0.2,0.09,0.13,-0.1,-0.0,0.00,0.37,-0.0,-0.2,-0.0,-0.5,0.34,0.01,0.01,0.09,0.08,-0.1,0.16,0.12,-0.3,0.26,0.00,0.23,-0.0,-0.3,0.16,0.23,-0.2,-0.1,0.14,-0.0,-0.3,-0.1,0.31,-0.0,-0.0,0.18,0.04,0.12,-0.3,-0.0,-0.0
-0.0,0.26,-0.0,0.20,-0.1,-0.3,0.17,-0.2,-0.3,0.06,0.21,-0.1,-0.0,0.25,-0.2,-0.0,-0.1,0.09,0.11,-0.1,-0.2,0.09,-0.0,-0.0,0.05,0.06,-0.0,0.04,0.10,-0.1,-0.3,-0.1,-0.1,0.01,-0.0,-0.1,0.13,-0.1,-0.1,0.19,0.02,-0.1,0.01,-0.0,-0.1,-0.2,-0.0,0.02,0.06,0.14,-0.0,0.04,0.24,0.03,-0.0,0.07,-0.0,0.04,0.04,0.00,-0.0,-0.0,-0.2,-0.0,-0.2,-0.2,-0.1,-0.1,0.13,-0.0,0.36,0.15,-0.1,-0.2,-0.1,0.16,-0.0,-0.0,0.10,0.12,-0.0,0.03,-0.0,-0.2,-0.2,0.03,-0.0,-0.0,0.07,0.09,0.06,0.12,-0.2,-0.4,-0.2,-0.0,0.16,-0.2,0.02,-0.1,-0.1,-0.2,0.07,-0.1,-0.2,0.10,0.05,-0.0,-0.4,-0.3,-0.3,-0.1,-0.3,-0.1,0.20,-0.2,0.01,-0.1,0.05,0.07,0.15,0.11,0.17,-0.1,0.06,0.04,-0.0,0.04,0.19,0.24,-0.1,-0.1,0.37,-0.0,0.10,0.15,-0.4,-0.0,0.09,-0.2,-0.1,-0.1,-0.0,0.20,-0.0,0.23,-0.0,0.08,-0.7,-0.2,0.32,0.25,-0.0,0.19,0.09,-0.2,-0.0,-0.1,0.00,0.06,-0.0,-0.0,0.10,0.08,-0.0,0.00,0.17,-0.2,-0.2,0.07,-0.0,0.04,-0.0,-0.2,-0.3,-0.0,0.42,-0.2,0.03,0.07,-0.2,-0.0,-0.1,0.04,-0.1,-0.1,-0.0,0.13,-0.1,0.28,-0.0,0.10,-0.2,0.10,0.11,-0.0,0.14,-0.1,-0.2,-0.2,-0.0,-0.1,-0.1,-0.1,-0.1,-0.0,0.11,0.17,0.06,0.07,-0.4,-0.0,-0.2,-0.0,0.18,-0.0,-0.1,-0.0,0.29,0.27,0.16,0.01,-0.0,-0.0,0.00,0.01,0.07,-0.0,0.15,0.17,-0.2,-0.1,-0.2,0.41,-0.1,-0.0,0.00,-0.1,0.30,-0.1,0.04,-0.2,-0.2,-0.0,-0.0,-0.0,-0.1,-0.1,0.26,0.03,-0.1,-0.1,0.29,0.01,-0.0,-0.1,-0.0,-0.0,-0.2,0.17,-0.0,0.13,-0.3,-0.0,0.13,0.22,-0.0,0.20,-0.1,0.04,0.08,0.13,-0.0,0.05,0.33,-0.0,-0.1,0.08,0.04,0.21,0.04,0.23,0.26,-0.0,-0.0,-0.2,-0.0,-0.0,-0.1,0.53,-0.0,0.03,0.02,-0.1,0.01,0.16,-0.0,0.06,0.18,0.22
